"date","amount","category","currency","company","source"
"1988-07-21","0.322448","Close Price","USD","AAPL.US","stooq.com"
"1988-07-22","0.291999","Close Price","USD","MSFT.US","stooq.com"
"1988-07-22","0.318477","Close Price","USD","AAPL.US","stooq.com"
"1988-07-25","0.291999","Close Price","USD","MSFT.US","stooq.com"
"1988-07-25","0.320561","Close Price","USD","AAPL.US","stooq.com"
"1988-07-26","0.320561","Close Price","USD","AAPL.US","stooq.com"
"1988-07-26","0.276695","Close Price","USD","MSFT.US","stooq.com"
"1988-07-27","0.276695","Close Price","USD","MSFT.US","stooq.com"
"1988-07-27","0.320561","Close Price","USD","AAPL.US","stooq.com"
"1988-07-28","0.319412","Close Price","USD","AAPL.US","stooq.com"
"1988-07-28","0.276695","Close Price","USD","MSFT.US","stooq.com"
"1988-07-29","0.332926","Close Price","USD","AAPL.US","stooq.com"
"1988-07-29","0.284404","Close Price","USD","MSFT.US","stooq.com"
"1988-08-01","0.337377","Close Price","USD","AAPL.US","stooq.com"
"1988-08-01","0.276695","Close Price","USD","MSFT.US","stooq.com"
"1988-08-02","0.334449","Close Price","USD","AAPL.US","stooq.com"
"1988-08-02","0.276695","Close Price","USD","MSFT.US","stooq.com"
"1988-08-03","0.335549","Close Price","USD","AAPL.US","stooq.com"
"1988-08-03","0.269093","Close Price","USD","MSFT.US","stooq.com"
"1988-08-04","0.269093","Close Price","USD","MSFT.US","stooq.com"
"1988-08-04","0.334449","Close Price","USD","AAPL.US","stooq.com"
"1988-08-05","0.33164","Close Price","USD","AAPL.US","stooq.com"
"1988-08-05","0.253613","Close Price","USD","MSFT.US","stooq.com"
"1988-08-08","0.253613","Close Price","USD","MSFT.US","stooq.com"
"1988-08-08","0.3299","Close Price","USD","AAPL.US","stooq.com"
"1988-08-09","0.326266","Close Price","USD","AAPL.US","stooq.com"
"1988-08-09","0.245924","Close Price","USD","MSFT.US","stooq.com"
"1988-08-10","0.238322","Close Price","USD","MSFT.US","stooq.com"
"1988-08-10","0.314018","Close Price","USD","AAPL.US","stooq.com"
"1988-08-11","0.245924","Close Price","USD","MSFT.US","stooq.com"
"1988-08-11","0.324176","Close Price","USD","AAPL.US","stooq.com"
"1988-08-12","0.318477","Close Price","USD","AAPL.US","stooq.com"
"1988-08-12","0.245924","Close Price","USD","MSFT.US","stooq.com"
"1988-08-15","0.309148","Close Price","USD","AAPL.US","stooq.com"
"1988-08-15","0.245924","Close Price","USD","MSFT.US","stooq.com"
"1988-08-16","0.253613","Close Price","USD","MSFT.US","stooq.com"
"1988-08-16","0.318477","Close Price","USD","AAPL.US","stooq.com"
"1988-08-17","0.314904","Close Price","USD","AAPL.US","stooq.com"
"1988-08-17","0.253613","Close Price","USD","MSFT.US","stooq.com"
"1988-08-18","0.253613","Close Price","USD","MSFT.US","stooq.com"
"1988-08-18","0.318477","Close Price","USD","AAPL.US","stooq.com"
"1988-08-19","0.305613","Close Price","USD","AAPL.US","stooq.com"
"1988-08-19","0.238322","Close Price","USD","MSFT.US","stooq.com"
"1988-08-22","0.230591","Close Price","USD","MSFT.US","stooq.com"
"1988-08-22","0.29811","Close Price","USD","AAPL.US","stooq.com"
"1988-08-23","0.238322","Close Price","USD","MSFT.US","stooq.com"
"1988-08-23","0.296351","Close Price","USD","AAPL.US","stooq.com"
"1988-08-24","0.305613","Close Price","USD","AAPL.US","stooq.com"
"1988-08-24","0.245924","Close Price","USD","MSFT.US","stooq.com"
"1988-08-25","0.245924","Close Price","USD","MSFT.US","stooq.com"
"1988-08-25","0.300791","Close Price","USD","AAPL.US","stooq.com"
"1988-08-26","0.245924","Close Price","USD","MSFT.US","stooq.com"
"1988-08-26","0.301735","Close Price","USD","AAPL.US","stooq.com"
"1988-08-29","0.306577","Close Price","USD","AAPL.US","stooq.com"
"1988-08-29","0.245924","Close Price","USD","MSFT.US","stooq.com"
"1988-08-30","0.245924","Close Price","USD","MSFT.US","stooq.com"
"1988-08-30","0.306577","Close Price","USD","AAPL.US","stooq.com"
"1988-08-31","0.299032","Close Price","USD","AAPL.US","stooq.com"
"1988-08-31","0.238322","Close Price","USD","MSFT.US","stooq.com"
"1988-09-01","0.230591","Close Price","USD","MSFT.US","stooq.com"
"1988-09-01","0.29142","Close Price","USD","AAPL.US","stooq.com"
"1988-09-02","0.29811","Close Price","USD","AAPL.US","stooq.com"
"1988-09-02","0.245924","Close Price","USD","MSFT.US","stooq.com"
"1988-09-06","0.245924","Close Price","USD","MSFT.US","stooq.com"
"1988-09-06","0.29142","Close Price","USD","AAPL.US","stooq.com"
"1988-09-07","0.286667","Close Price","USD","AAPL.US","stooq.com"
"1988-09-07","0.245924","Close Price","USD","MSFT.US","stooq.com"
"1988-09-08","0.290556","Close Price","USD","AAPL.US","stooq.com"
"1988-09-08","0.245924","Close Price","USD","MSFT.US","stooq.com"
"1988-09-09","0.261237","Close Price","USD","MSFT.US","stooq.com"
"1988-09-09","0.303412","Close Price","USD","AAPL.US","stooq.com"
"1988-09-12","0.30743","Close Price","USD","AAPL.US","stooq.com"
"1988-09-12","0.253613","Close Price","USD","MSFT.US","stooq.com"
"1988-09-13","0.261237","Close Price","USD","MSFT.US","stooq.com"
"1988-09-13","0.30743","Close Price","USD","AAPL.US","stooq.com"
"1988-09-14","0.261237","Close Price","USD","MSFT.US","stooq.com"
"1988-09-14","0.314904","Close Price","USD","AAPL.US","stooq.com"
"1988-09-15","0.311938","Close Price","USD","AAPL.US","stooq.com"
"1988-09-15","0.253613","Close Price","USD","MSFT.US","stooq.com"
"1988-09-16","0.316733","Close Price","USD","AAPL.US","stooq.com"
"1988-09-16","0.245924","Close Price","USD","MSFT.US","stooq.com"
"1988-09-19","0.245924","Close Price","USD","MSFT.US","stooq.com"
"1988-09-19","0.313061","Close Price","USD","AAPL.US","stooq.com"
"1988-09-20","0.253613","Close Price","USD","MSFT.US","stooq.com"
"1988-09-20","0.31131","Close Price","USD","AAPL.US","stooq.com"
"1988-09-21","0.253613","Close Price","USD","MSFT.US","stooq.com"
"1988-09-21","0.320561","Close Price","USD","AAPL.US","stooq.com"
"1988-09-22","0.3299","Close Price","USD","AAPL.US","stooq.com"
"1988-09-22","0.261237","Close Price","USD","MSFT.US","stooq.com"
"1988-09-23","0.253613","Close Price","USD","MSFT.US","stooq.com"
"1988-09-23","0.328124","Close Price","USD","AAPL.US","stooq.com"
"1988-09-26","0.320561","Close Price","USD","AAPL.US","stooq.com"
"1988-09-26","0.253613","Close Price","USD","MSFT.US","stooq.com"
"1988-09-27","0.245924","Close Price","USD","MSFT.US","stooq.com"
"1988-09-27","0.325441","Close Price","USD","AAPL.US","stooq.com"
"1988-09-28","0.326266","Close Price","USD","AAPL.US","stooq.com"
"1988-09-28","0.253613","Close Price","USD","MSFT.US","stooq.com"
"1988-09-29","0.3299","Close Price","USD","AAPL.US","stooq.com"
"1988-09-29","0.253613","Close Price","USD","MSFT.US","stooq.com"
"1988-09-30","0.253613","Close Price","USD","MSFT.US","stooq.com"
"1988-09-30","0.324176","Close Price","USD","AAPL.US","stooq.com"
"1988-10-03","0.245924","Close Price","USD","MSFT.US","stooq.com"
"1988-10-03","0.318477","Close Price","USD","AAPL.US","stooq.com"
"1988-10-04","0.31131","Close Price","USD","AAPL.US","stooq.com"
"1988-10-04","0.245924","Close Price","USD","MSFT.US","stooq.com"
"1988-10-05","0.306577","Close Price","USD","AAPL.US","stooq.com"
"1988-10-05","0.238322","Close Price","USD","MSFT.US","stooq.com"
"1988-10-06","0.238322","Close Price","USD","MSFT.US","stooq.com"
"1988-10-06","0.29811","Close Price","USD","AAPL.US","stooq.com"
"1988-10-07","0.29811","Close Price","USD","AAPL.US","stooq.com"
"1988-10-07","0.238322","Close Price","USD","MSFT.US","stooq.com"
"1988-10-10","0.288582","Close Price","USD","AAPL.US","stooq.com"
"1988-10-10","0.238322","Close Price","USD","MSFT.US","stooq.com"
"1988-10-11","0.238322","Close Price","USD","MSFT.US","stooq.com"
"1988-10-11","0.292346","Close Price","USD","AAPL.US","stooq.com"
"1988-10-12","0.245924","Close Price","USD","MSFT.US","stooq.com"
"1988-10-12","0.290556","Close Price","USD","AAPL.US","stooq.com"
"1988-10-13","0.292346","Close Price","USD","AAPL.US","stooq.com"
"1988-10-13","0.245924","Close Price","USD","MSFT.US","stooq.com"
"1988-10-14","0.290556","Close Price","USD","AAPL.US","stooq.com"
"1988-10-14","0.245924","Close Price","USD","MSFT.US","stooq.com"
"1988-10-17","0.245924","Close Price","USD","MSFT.US","stooq.com"
"1988-10-17","0.288582","Close Price","USD","AAPL.US","stooq.com"
"1988-10-18","0.253613","Close Price","USD","MSFT.US","stooq.com"
"1988-10-18","0.295439","Close Price","USD","AAPL.US","stooq.com"
"1988-10-19","0.300015","Close Price","USD","AAPL.US","stooq.com"
"1988-10-19","0.253613","Close Price","USD","MSFT.US","stooq.com"
"1988-10-20","0.31131","Close Price","USD","AAPL.US","stooq.com"
"1988-10-20","0.253613","Close Price","USD","MSFT.US","stooq.com"
"1988-10-21","0.253613","Close Price","USD","MSFT.US","stooq.com"
"1988-10-21","0.30743","Close Price","USD","AAPL.US","stooq.com"
"1988-10-24","0.300015","Close Price","USD","AAPL.US","stooq.com"
"1988-10-24","0.245924","Close Price","USD","MSFT.US","stooq.com"
"1988-10-25","0.299032","Close Price","USD","AAPL.US","stooq.com"
"1988-10-25","0.238322","Close Price","USD","MSFT.US","stooq.com"
"1988-10-26","0.238322","Close Price","USD","MSFT.US","stooq.com"
"1988-10-26","0.294191","Close Price","USD","AAPL.US","stooq.com"
"1988-10-27","0.292346","Close Price","USD","AAPL.US","stooq.com"
"1988-10-27","0.238322","Close Price","USD","MSFT.US","stooq.com"
"1988-10-28","0.238322","Close Price","USD","MSFT.US","stooq.com"
"1988-10-28","0.288582","Close Price","USD","AAPL.US","stooq.com"
"1988-10-31","0.289527","Close Price","USD","AAPL.US","stooq.com"
"1988-10-31","0.238322","Close Price","USD","MSFT.US","stooq.com"
"1988-11-01","0.230591","Close Price","USD","MSFT.US","stooq.com"
"1988-11-01","0.284939","Close Price","USD","AAPL.US","stooq.com"
"1988-11-02","0.222912","Close Price","USD","MSFT.US","stooq.com"
"1988-11-02","0.279184","Close Price","USD","AAPL.US","stooq.com"
"1988-11-03","0.278318","Close Price","USD","AAPL.US","stooq.com"
"1988-11-03","0.222912","Close Price","USD","MSFT.US","stooq.com"
"1988-11-04","0.283112","Close Price","USD","AAPL.US","stooq.com"
"1988-11-04","0.222912","Close Price","USD","MSFT.US","stooq.com"
"1988-11-07","0.281325","Close Price","USD","AAPL.US","stooq.com"
"1988-11-07","0.222912","Close Price","USD","MSFT.US","stooq.com"
"1988-11-08","0.230591","Close Price","USD","MSFT.US","stooq.com"
"1988-11-08","0.288582","Close Price","USD","AAPL.US","stooq.com"
"1988-11-09","0.294191","Close Price","USD","AAPL.US","stooq.com"
"1988-11-09","0.238322","Close Price","USD","MSFT.US","stooq.com"
"1988-11-10","0.238322","Close Price","USD","MSFT.US","stooq.com"
"1988-11-10","0.296351","Close Price","USD","AAPL.US","stooq.com"
"1988-11-11","0.230591","Close Price","USD","MSFT.US","stooq.com"
"1988-11-11","0.288582","Close Price","USD","AAPL.US","stooq.com"
"1988-11-14","0.230591","Close Price","USD","MSFT.US","stooq.com"
"1988-11-14","0.29142","Close Price","USD","AAPL.US","stooq.com"
"1988-11-15","0.222912","Close Price","USD","MSFT.US","stooq.com"
"1988-11-15","0.292346","Close Price","USD","AAPL.US","stooq.com"
"1988-11-16","0.284939","Close Price","USD","AAPL.US","stooq.com"
"1988-11-16","0.222912","Close Price","USD","MSFT.US","stooq.com"
"1988-11-17","0.222912","Close Price","USD","MSFT.US","stooq.com"
"1988-11-17","0.286667","Close Price","USD","AAPL.US","stooq.com"
"1988-11-18","0.222912","Close Price","USD","MSFT.US","stooq.com"
"1988-11-18","0.284939","Close Price","USD","AAPL.US","stooq.com"
"1988-11-21","0.274419","Close Price","USD","AAPL.US","stooq.com"
"1988-11-21","0.222912","Close Price","USD","MSFT.US","stooq.com"
"1988-11-22","0.270757","Close Price","USD","AAPL.US","stooq.com"
"1988-11-22","0.222912","Close Price","USD","MSFT.US","stooq.com"
"1988-11-23","0.276531","Close Price","USD","AAPL.US","stooq.com"
"1988-11-23","0.222912","Close Price","USD","MSFT.US","stooq.com"
"1988-11-25","0.273517","Close Price","USD","AAPL.US","stooq.com"
"1988-11-25","0.222912","Close Price","USD","MSFT.US","stooq.com"
"1988-11-28","0.273517","Close Price","USD","AAPL.US","stooq.com"
"1988-11-28","0.222912","Close Price","USD","MSFT.US","stooq.com"
"1988-11-29","0.275599","Close Price","USD","AAPL.US","stooq.com"
"1988-11-29","0.230591","Close Price","USD","MSFT.US","stooq.com"
"1988-11-30","0.222912","Close Price","USD","MSFT.US","stooq.com"
"1988-11-30","0.281894","Close Price","USD","AAPL.US","stooq.com"
"1988-12-01","0.238322","Close Price","USD","MSFT.US","stooq.com"
"1988-12-01","0.290556","Close Price","USD","AAPL.US","stooq.com"
"1988-12-02","0.294191","Close Price","USD","AAPL.US","stooq.com"
"1988-12-02","0.238322","Close Price","USD","MSFT.US","stooq.com"
"1988-12-05","0.296351","Close Price","USD","AAPL.US","stooq.com"
"1988-12-05","0.238322","Close Price","USD","MSFT.US","stooq.com"
"1988-12-06","0.238322","Close Price","USD","MSFT.US","stooq.com"
"1988-12-06","0.296351","Close Price","USD","AAPL.US","stooq.com"
"1988-12-07","0.295439","Close Price","USD","AAPL.US","stooq.com"
"1988-12-07","0.238322","Close Price","USD","MSFT.US","stooq.com"
"1988-12-08","0.238322","Close Price","USD","MSFT.US","stooq.com"
"1988-12-08","0.293328","Close Price","USD","AAPL.US","stooq.com"
"1988-12-09","0.293328","Close Price","USD","AAPL.US","stooq.com"
"1988-12-09","0.238322","Close Price","USD","MSFT.US","stooq.com"
"1988-12-12","0.288582","Close Price","USD","AAPL.US","stooq.com"
"1988-12-12","0.230591","Close Price","USD","MSFT.US","stooq.com"
"1988-12-13","0.290556","Close Price","USD","AAPL.US","stooq.com"
"1988-12-13","0.230591","Close Price","USD","MSFT.US","stooq.com"
"1988-12-14","0.230591","Close Price","USD","MSFT.US","stooq.com"
"1988-12-14","0.29811","Close Price","USD","AAPL.US","stooq.com"
"1988-12-15","0.238322","Close Price","USD","MSFT.US","stooq.com"
"1988-12-15","0.296351","Close Price","USD","AAPL.US","stooq.com"
"1988-12-16","0.300791","Close Price","USD","AAPL.US","stooq.com"
"1988-12-16","0.238322","Close Price","USD","MSFT.US","stooq.com"
"1988-12-19","0.245924","Close Price","USD","MSFT.US","stooq.com"
"1988-12-19","0.305613","Close Price","USD","AAPL.US","stooq.com"
"1988-12-20","0.30743","Close Price","USD","AAPL.US","stooq.com"
"1988-12-20","0.245924","Close Price","USD","MSFT.US","stooq.com"
"1988-12-21","0.313061","Close Price","USD","AAPL.US","stooq.com"
"1988-12-21","0.253613","Close Price","USD","MSFT.US","stooq.com"
"1988-12-22","0.30743","Close Price","USD","AAPL.US","stooq.com"
"1988-12-22","0.245924","Close Price","USD","MSFT.US","stooq.com"
"1988-12-23","0.245924","Close Price","USD","MSFT.US","stooq.com"
"1988-12-23","0.308314","Close Price","USD","AAPL.US","stooq.com"
"1988-12-27","0.245924","Close Price","USD","MSFT.US","stooq.com"
"1988-12-27","0.303412","Close Price","USD","AAPL.US","stooq.com"
"1988-12-28","0.253613","Close Price","USD","MSFT.US","stooq.com"
"1988-12-28","0.301735","Close Price","USD","AAPL.US","stooq.com"
"1988-12-29","0.303412","Close Price","USD","AAPL.US","stooq.com"
"1988-12-29","0.253613","Close Price","USD","MSFT.US","stooq.com"
"1988-12-30","0.301735","Close Price","USD","AAPL.US","stooq.com"
"1988-12-30","0.253613","Close Price","USD","MSFT.US","stooq.com"
"1989-01-03","0.302881","Close Price","USD","AAPL.US","stooq.com"
"1989-01-03","0.253613","Close Price","USD","MSFT.US","stooq.com"
"1989-01-04","0.314904","Close Price","USD","AAPL.US","stooq.com"
"1989-01-04","0.261237","Close Price","USD","MSFT.US","stooq.com"
"1989-01-05","0.316733","Close Price","USD","AAPL.US","stooq.com"
"1989-01-05","0.253613","Close Price","USD","MSFT.US","stooq.com"
"1989-01-06","0.253613","Close Price","USD","MSFT.US","stooq.com"
"1989-01-06","0.319412","Close Price","USD","AAPL.US","stooq.com"
"1989-01-09","0.322448","Close Price","USD","AAPL.US","stooq.com"
"1989-01-09","0.253613","Close Price","USD","MSFT.US","stooq.com"
"1989-01-10","0.319412","Close Price","USD","AAPL.US","stooq.com"
"1989-01-10","0.245924","Close Price","USD","MSFT.US","stooq.com"
"1989-01-11","0.253613","Close Price","USD","MSFT.US","stooq.com"
"1989-01-11","0.315838","Close Price","USD","AAPL.US","stooq.com"
"1989-01-12","0.253613","Close Price","USD","MSFT.US","stooq.com"
"1989-01-12","0.320561","Close Price","USD","AAPL.US","stooq.com"
"1989-01-13","0.253613","Close Price","USD","MSFT.US","stooq.com"
"1989-01-13","0.324176","Close Price","USD","AAPL.US","stooq.com"
"1989-01-16","0.253613","Close Price","USD","MSFT.US","stooq.com"
"1989-01-16","0.328124","Close Price","USD","AAPL.US","stooq.com"
"1989-01-17","0.245924","Close Price","USD","MSFT.US","stooq.com"
"1989-01-17","0.302881","Close Price","USD","AAPL.US","stooq.com"
"1989-01-18","0.29811","Close Price","USD","AAPL.US","stooq.com"
"1989-01-18","0.245924","Close Price","USD","MSFT.US","stooq.com"
"1989-01-19","0.303412","Close Price","USD","AAPL.US","stooq.com"
"1989-01-19","0.253613","Close Price","USD","MSFT.US","stooq.com"
"1989-01-20","0.261237","Close Price","USD","MSFT.US","stooq.com"
"1989-01-20","0.30743","Close Price","USD","AAPL.US","stooq.com"
"1989-01-23","0.253613","Close Price","USD","MSFT.US","stooq.com"
"1989-01-23","0.30743","Close Price","USD","AAPL.US","stooq.com"
"1989-01-24","0.253613","Close Price","USD","MSFT.US","stooq.com"
"1989-01-24","0.311938","Close Price","USD","AAPL.US","stooq.com"
"1989-01-25","0.253613","Close Price","USD","MSFT.US","stooq.com"
"1989-01-25","0.31131","Close Price","USD","AAPL.US","stooq.com"
"1989-01-26","0.313061","Close Price","USD","AAPL.US","stooq.com"
"1989-01-26","0.261237","Close Price","USD","MSFT.US","stooq.com"
"1989-01-27","0.281894","Close Price","USD","AAPL.US","stooq.com"
"1989-01-27","0.269093","Close Price","USD","MSFT.US","stooq.com"
"1989-01-30","0.276695","Close Price","USD","MSFT.US","stooq.com"
"1989-01-30","0.280401","Close Price","USD","AAPL.US","stooq.com"
"1989-01-31","0.283112","Close Price","USD","AAPL.US","stooq.com"
"1989-01-31","0.284404","Close Price","USD","MSFT.US","stooq.com"
"1989-02-01","0.294191","Close Price","USD","AAPL.US","stooq.com"
"1989-02-01","0.284404","Close Price","USD","MSFT.US","stooq.com"
"1989-02-02","0.29811","Close Price","USD","AAPL.US","stooq.com"
"1989-02-02","0.291999","Close Price","USD","MSFT.US","stooq.com"
"1989-02-03","0.291999","Close Price","USD","MSFT.US","stooq.com"
"1989-02-03","0.294191","Close Price","USD","AAPL.US","stooq.com"
"1989-02-06","0.291999","Close Price","USD","MSFT.US","stooq.com"
"1989-02-06","0.288582","Close Price","USD","AAPL.US","stooq.com"
"1989-02-07","0.299621","Close Price","USD","MSFT.US","stooq.com"
"1989-02-07","0.292346","Close Price","USD","AAPL.US","stooq.com"
"1989-02-08","0.286667","Close Price","USD","AAPL.US","stooq.com"
"1989-02-08","0.299621","Close Price","USD","MSFT.US","stooq.com"
"1989-02-09","0.286667","Close Price","USD","AAPL.US","stooq.com"
"1989-02-09","0.307456","Close Price","USD","MSFT.US","stooq.com"
"1989-02-10","0.279184","Close Price","USD","AAPL.US","stooq.com"
